name,address,latitude,longitude,price,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,upscale,casual,trendy,classy,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Jackie Chen's Asian Dinner,2199 Brookpark Rd,41.418969,-81.69635229999999,1,4.0,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,39,False,12:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
Red Lantern Kitchen & Bar,17446 Lorain Ave,41.4513106,-81.81869254,2,3.5,Bar,other,False,False,True,True,True,False,False,False,True,True,False,True,False,False,True,False,True,107,True,10:30:00,2:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,11:30:00,2:00:00,10:30:00,2:00:00
Burger King,1800 Brookpark Rd,41.4197191,-81.6921397,1,2.5,Fast Food,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,True,,,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,0:00:00,5:00:00,2:00:00,5:00:00,2:00:00
Seven Roses,6301 Fleet Ave,41.456294899999996,-81.64599709999999,1,4.0,Sandwiches,other,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,36,True,9:00:00,15:00:00,,,11:30:00,15:00:00,11:30:00,15:00:00,11:30:00,15:00:00,11:30:00,15:00:00,9:00:00,18:00:00
The Coffee House,11300 Juniper Rd,41.5114973,-81.6072103,1,3.5,Cafe,other,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False,True,55,True,7:30:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:00:00,18:00:00,7:30:00,18:00:00
Trattoria Roman Gardens,12207 Mayfield Rd,41.5088671,-81.5977245,2,3.5,other,Italian,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,True,210,True,11:30:00,20:30:00,11:30:00,20:30:00,16:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,22:00:00,11:30:00,22:00:00
Muldoon's Saloon & Eatery,1020 E 185th St,41.5795783,-81.55007629999999,2,3.5,other,American,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,False,False,65,True,12:00:00,20:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Farkas Pastry Shop,2700 Lorain Ave,41.483579,-81.704993,1,5.0,Bakeries,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,48,False,11:00:00,16:00:00,,,,,9:00:00,16:00:00,9:00:00,16:00:00,9:00:00,18:00:00,9:00:00,18:00:00
Lake Effects,2000 E 9th St,41.50007687,-81.68678256,,4.0,Bar,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Carmino's Pizza,4728 Pearl Rd,41.428135100000006,-81.71749200000001,2,3.5,Pizza,other,False,True,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,50,False,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,1:00:00,12:00:00,2:30:00,12:00:00,2:30:00
House of Blues Restaurant & Bar,308 Euclid Ave,41.499225,-81.6906427,2,4.0,Burgers,American,False,True,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,70,False,,,,,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,16:00:00,23:00:00
Bold Food & Drink,1121 W 10th St,41.500285,-81.7040006,2,4.0,Bar,American,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,True,172,True,11:00:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,23:00:00,11:00:00,23:00:00
Project: Pizza,10435 Clifton Blvd,41.4851495,-81.75746,2,4.0,Pizza,other,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,41,False,11:00:00,21:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Flyers Bar & Grill,6298 Pearl Rd,41.389821399999995,-81.7637052,1,2.5,Bar,other,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,13,False,,,,,,,,,,,,,,
Puente Viejo,1220 Huron Rd E,41.50024312,-81.68305758,2,4.0,Bar,Mexican,False,True,False,False,True,True,False,False,True,True,False,False,False,False,True,True,True,166,True,12:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,1:30:00,11:30:00,1:30:00
Dairy Queen,12980 W Sprague Rd,41.3510684,-81.7841097,1,3.5,Fast Food,other,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,False,11:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00
Cafe 200,200 Public Sq,41.500037299999995,-81.69192579999999,,5.0,Pizza,American,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,11:00:00,14:00:00,,
Saucy Brew Works,2885 Detroit Ave,41.48963001,-81.71061996,2,3.5,Pizza,other,False,False,True,True,True,True,False,False,True,True,False,False,False,False,True,False,True,185,False,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00
Nuevo Modern Mexican & Tequila Bar,1000 East 9th St,41.510560999999996,-81.695971,2,3.0,Bar,American,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True,False,301,True,11:30:00,20:30:00,,,11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,20:30:00,11:30:00,22:00:00,11:30:00,22:00:00
Bad Tom Smith Brewing,1836 W 25th St,41.4860496,-81.7052058,2,4.5,Bar,other,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,35,False,11:00:00,22:00:00,12:00:00,1:00:00,12:00:00,23:00:00,16:30:00,23:00:00,16:30:00,23:00:00,16:30:00,0:00:00,11:00:00,0:00:00
Rally's,3806 West 150th Street,41.451063500000004,-81.80177890000002,1,2.0,Fast Food,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,3:00:00,10:00:00,4:00:00,10:00:00,5:00:00,10:00:00,5:00:00
Marco's Pizza,17116 Chagrin Blvd,41.464121,-81.55961490000001,1,3.0,Pizza,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Pizza 216,401 Euclid Ave,41.49988974,-81.69028898,2,4.0,Pizza,American,False,True,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,231,True,11:00:00,20:00:00,,,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,23:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Barrio,806 Literary Rd,41.4820973,-81.6863887,2,4.0,Bar,Mexican,False,False,False,False,True,True,False,False,False,True,False,True,False,False,True,True,True,573,True,11:00:00,2:00:00,16:00:00,2:00:00,16:00:00,2:00:00,16:00:00,2:00:00,16:00:00,2:00:00,11:00:00,2:00:00,11:00:00,2:00:00
Casey Jones Tavern,14026 Triskett Rd,41.4637155,-81.790812,1,4.5,Bar,other,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,False,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Mabel's BBQ,2050 E 4th St,41.49895121,-81.69022462,2,4.0,Bar,other,False,True,True,True,True,True,False,False,True,True,False,False,False,False,True,True,True,974,True,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,0:00:00,11:30:00,0:00:00
Citizen Pie,2144 W 25th St,41.482317,-81.702251,2,4.5,Pizza,other,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,78,False,11:30:00,20:00:00,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,22:00:00,11:30:00,22:00:00
Don Ramon Mexican Restaurant,6278 Pearl Rd,41.3910558,-81.7640776,2,3.5,Bar,Mexican,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,84,True,12:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
Ugly Broad Tavern,3908 Denison Ave,41.4513479,-81.7113204,1,4.0,Bar,American,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,12,False,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Monkey Bar And Grill,5517 Memphis Ave,41.43959279999999,-81.7244422,1,2.0,Bar,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,True,12:00:00,2:30:00,12:00:00,2:30:00,12:00:00,2:30:00,12:00:00,2:30:00,12:00:00,2:30:00,12:00:00,2:30:00,12:00:00,2:30:00
Potbelly Sandwich Shop,Cleveland Hopkins International Airport Terminal C,41.407609,-81.841614,1,3.0,Sandwiches,American,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,5:00:00,20:30:00,5:00:00,20:30:00,5:00:00,20:30:00,5:00:00,20:30:00,5:00:00,20:30:00,5:00:00,20:30:00,5:00:00,19:00:00
Valentino's Pizza,2197 Murray Hill Rd,41.5036465,-81.6006365,1,4.0,Pizza,Italian,False,True,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,85,False,,,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,11:00:00,23:00:00
Buettner's Bakery,704 E 185th St,41.5884644,-81.5501941,1,4.0,Pizza,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,,,,,,,,,,,,,,
Domino's Pizza,10803 Lorain Ave,41.464150700000005,-81.7611939,1,3.5,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,2:00:00,10:00:00,2:00:00
Subway Restaurants,"3636 Euclid Ave, Ste 1010",41.50308343,-81.66133436,1,3.0,Sandwiches,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,8:00:00,18:00:00,9:00:00,14:00:00
Emperor's Palace,2136 Rockwell Ave,41.508385,-81.678449,2,3.5,other,Chinese,True,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,True,129,True,10:00:00,22:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,10:00:00,22:00:00
Old Brooklyn Cheese Company,4138 Pearl Rd,41.4426846,-81.7046795,2,5.0,Sandwiches,other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,38,False,,,,,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,11:00:00,19:00:00,10:00:00,17:00:00
Payne Laundromat,3216 Payne Ave,41.50873772,-81.66609355,1,3.5,other,American,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,,,,,,,,,,,,
Sweet! Mobile Cupcakery,All Over Cleveland,41.509125700000006,-81.6089873,1,4.0,other,other,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,13,False,,,,,,,,,,,,,,
Big Egg Family Restaurant,5107 Detroit Ave,41.4859152,-81.7222791,1,3.5,Burgers,other,False,True,True,True,False,False,True,True,False,False,False,False,False,False,True,False,False,61,True,6:00:00,15:00:00,6:00:00,21:00:00,6:00:00,21:00:00,6:00:00,21:00:00,6:00:00,21:00:00,6:00:00,21:00:00,6:00:00,21:00:00
Angelo's Nido Italia,12020 Mayfield Rd,41.50838220000001,-81.59859499999999,2,4.0,Bar,Italian,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,108,True,15:00:00,21:00:00,,,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,22:00:00,11:30:00,23:00:00,17:00:00,23:00:00
Happy's Pizza,3849 W 25th St,41.4504147,-81.7014333,1,2.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,,,,,10:00:00,23:45:00,10:00:00,23:45:00,10:00:00,23:45:00,10:00:00,23:45:00,,
First Wok,21051 Euclid Ave,41.569932,-81.53360970000001,1,4.0,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17,False,12:00:00,22:00:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,23:00:00,10:30:00,23:00:00
Rusty Anchor,1148 Main Ave,41.498251,-81.706988,2,3.5,Event Planning & Services,other,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,59,True,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00,16:00:00,23:00:00
Turney China,5851 Turney Rd,41.4034434,-81.5958214,,3.5,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10,False,,,,,,,,,,,,,,
Mr Hero,13720 Lorain Ave,41.456136,-81.7877955,2,1.0,Sandwiches,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
China City,4225 Fulton Rd,41.4415234,-81.72273670000001,1,3.0,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,,,,,,,,,,,,,,
Pizza Fan,3830 W 140th St,41.449546500000004,-81.790767,,4.0,Pizza,Italian,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00
Entenmann's Bakery,5702 Mayfield Rd,41.519820700000004,-81.47371820000001,1,4.0,Bakeries,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,True,,,,,,,,,,,,,,
Hunan East,724 Richmond Rd,41.540848100000005,-81.497809,2,4.0,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,97,True,11:00:00,21:30:00,,,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:00:00,11:00:00,22:00:00
Asiatown Food Tour,E 30th St,41.5054408,-81.6679725,,4.5,other,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Taco Bell,4110 Lee Road,41.447893,-81.564678,1,2.5,Fast Food,Mexican,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,7:00:00,3:00:00,7:00:00,3:00:00,7:00:00,3:00:00,7:00:00,3:00:00,7:00:00,3:00:00,7:00:00,4:00:00,7:00:00,4:00:00
The Jolly Scholar,"Thwing Ctr, 11111 Euclid Ave",41.50751411,-81.60821565,1,4.0,Bar,American,False,False,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,155,True,12:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,2:00:00,11:00:00,2:00:00,12:00:00,2:00:00
Kelly's Cajun Grill,"230 W Huron Rd Ste 7244, #7244",41.497004,-81.694277,1,3.5,other,Asian Fusion,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6,False,,,,,,,,,,,,,,
Pizza Joe's & Deli,4260 Fulton Rd,41.4406625,-81.7238696,1,4.0,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8,False,12:00:00,21:00:00,10:30:00,21:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,16:00:00,0:00:00,10:30:00,0:00:00
Wow Bao,5300 Riverside Dr,41.4087705,-81.84062395,,2.5,other,Asian Fusion,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,,,,,,,,,,,,,,
Back Stage Bar,17007 Lorain Ave,41.450043900000004,-81.81564770000001,2,3.5,Bar,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,34,True,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
Szechuan Gourmet,1735 E 36th St,41.508505,-81.663319,2,4.5,other,Chinese,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,214,True,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Sausalito on Ninth,"1360 E 9th St, Ste 125",41.50352,-81.69015,2,3.0,Bar,American,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,44,True,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
B & M Barbeque,12626 Bellaire Rd,41.4398326,-81.7768786,2,4.5,Sandwiches,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,False,0:30:00,1:00:00,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,22:00:00,11:30:00,22:00:00
Butcher and the Brewer,2043 E 4th St,41.49921767,-81.69012889,2,4.0,Bar,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,True,False,676,True,15:00:00,21:00:00,,,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,0:00:00,16:00:00,2:00:00,12:00:00,2:00:00
LJ Shanghai,3142 Superior Ave,41.51100261,-81.66880735,1,4.5,other,Chinese,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,272,False,11:15:00,20:30:00,,,11:15:00,20:30:00,11:15:00,20:30:00,11:15:00,20:30:00,11:15:00,20:30:00,11:15:00,20:30:00
All Access Cafe at The Rock Hall,1100 Rock and Roll Blvd,41.5085183,-81.69550579999999,,2.0,Bar,American,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8,False,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,20:30:00,10:00:00,17:00:00,10:00:00,17:00:00,10:00:00,17:00:00
Great Lakes Brewing,5300 Riverside Dr,41.40804245,-81.84119846,2,3.5,Bar,American,False,False,False,True,True,True,False,False,True,True,False,False,False,False,True,False,True,173,False,,,,,,,,,,,,,,
Empress Taytu Ethiopian Restaurant,6125 St Clair Ave,41.5240959,-81.648597,2,4.0,other,other,True,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,115,True,,,,,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00
Wendy's,2937 Lorain Rd.,41.4825401,-81.7067053,1,1.5,Fast Food,other,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,17,False,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00,10:00:00,1:00:00
Zig's Pub & Grill.,3415 Brookpark Rd,41.418684899999995,-81.709005,1,3.0,other,American,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,11,True,,,,,,,,,,,,,,
Nighttown,12387 Cedar Rd,41.5013588,-81.5952377,2,3.5,Bar,American,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,194,True,10:00:00,3:00:00,11:30:00,1:00:00,11:30:00,1:00:00,11:30:00,1:00:00,11:30:00,1:00:00,11:30:00,1:00:00,11:30:00,1:00:00
Penn Station East Coast Subs,6261 Pearl Rd,41.390989000000005,-81.76069100000001,1,3.5,Sandwiches,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9,True,12:00:00,20:00:00,11:00:00,19:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Arby's,5160 Ridge Rd,41.4189822,-81.73495009999999,1,3.5,Sandwiches,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,,,,,,,,,,,,,,
